47,2822278,19.07,101956,38.89,2822282,18.82,101921,40.33,2822287,5.67,102065,85.59,2822296,5.4,101935,87.81
48,2882325,19.04,101952,38.86,2882330,18.81,101926,40.02,2882335,5.6,102070,85.72,2882344,5.27,101941,87.38
49,2942373,19.04,101961,38.83,2942377,18.82,101923,39.85,2942383,5.55,102074,85.68,2942392,5.2,101940,87.15
50,3002421,19.04,101957,38.56,3002426,18.82,101933,40.03,3002431,5.51,102076,85.61,3002440,5.14,101943,86.81
51,3062469,19.03,101962,39.04,3062474,18.8,101928,39.92,3062478,5.4,102069,85.81,3062489,4.92,101950,86.44
52,3122516,19.02,101966,38.93,3122522,18.8,101936,40.05,3122527,5.23,102075,85.32,3122536,4.7,101949,85.88
53,3182565,19.03,101964,39.25,3182570,18.79,101937,40.24,3182575,5.2,102075,85.09,3182584,4.77,101944,86.33
54,3242613,19.03,101961,38.93,3242617,18.79,101929,40.04,3242622,5.14,102075,85.08,3242632,4.78,101946,86.39
55,3302661,19.02,101957,38.93,3302666,18.78,101926,40.08,3302671,5.02,102072,85.53,3302680,4.65,101942,86.25
56,3362709,19.02,101962,39.23,3362714,18.78,101932,40.13,3362718,5,102069,85.47,3362727,4.63,101943,86.52
57,3422756,19.01,101960,38.96,3422761,18.79,101932,40.19,3422767,5.02,102067,85.27,3422776,4.52,101942,86.35
58,3482805,19,101954,38.95,3482810,18.77,101923,40.07,3482814,4.96,102073,85.16,3482824,4.48,101945,86.36
59,3542852,18.99,101957,38.89,3542857,18.76,101924,40.11,3542862,5,102067,85.42,3542872,4.61,101940,87.41
60,3602900,18.98,101962,38.94,3602906,18.75,101927,40.13,3602911,5.02,102070,85.34,3602920,4.73,101940,88.01
61,3662949,18.98,101953,39,3662953,18.75,101927,40.15,3662958,5.01,102076,85.54,3662967,4.71,101942,87.98
62,3722996,18.97,101957,39.01,3723001,18.75,101928,40.29,3723006,5.01,102071,85.81,3723016,4.76,101943,88.43
63,3783045,18.97,101954,39.04,3783050,18.74,101926,39.95,3783054,5.15,102074,85.92,3783063,4.85,101945,88.37
64,3843092,18.96,101955,39.02,3843097,18.74,101929,40.14,3843102,4.99,102076,86.04,3843111,4.67,101945,87.86
65,3903140,18.96,101958,39.04,3903145,18.74,101930,40.47,3903150,4.93,102072,85.95,3903160,4.54,101944,87.78
66,3963188,18.95,101951,39.05,3963193,18.74,101925,39.97,3963198,4.95,102071,85.93,3963207,4.55,101939,88.14
67,4023236,18.96,101960,39.04,4023241,18.73,101921,40.17,4023246,5.01,102076,85.99,4023256,4.66,101944,88.33
68,4083284,18.96,101950,39.06,4083289,18.72,101925,40.18,4083294,4.91,102064,86.27,4083303,4.57,101944,88.17
69,4143332,18.95,101948,39.08,4143337,18.72,101933,40.13,4143342,4.97,102070,86,4143351,4.64,101940,88.23
70,4203380,18.94,101960,38.99,4203385,18.72,101928,40.18,4203389,4.79,102067,86,4203400,4.35,101944,87.81
71,4263428,18.94,101963,39.09,4263433,18.71,101929,40.21,4263438,4.79,102072,85.99,4263447,4.35,101941,87.56
72,4323476,18.94,101960,39.08,4323481,18.72,101933,40.21,4323486,4.7,102071,85.87,4323495,4.29,101947,87.41
73,4383524,18.93,101966,38.57,4383528,18.7,101929,40.6,4383534,4.57,102076,85.89,4383543,4.17,101940,87.09
74,4443572,18.93,101959,39.09,4443577,18.71,101929,40.23,4443582,4.57,102077,85.83,4443591,4.07,101946,86.95
75,4503620,18.92,101957,39.11,4503624,18.72,101931,40.21,4503629,4.71,102077,85.89,4503639,4.34,101942,88.29
76,4563667,18.92,101960,39.08,4563673,18.71,101928,40.25,4563678,4.76,102072,85.91,4563687,4.39,101940,87.93
77,4623716,18.92,101959,39.12,4623721,18.73,101929,40.22,4623725,4.73,102067,86.03,4623735,4.47,101938,88.2
78,4683763,18.92,101960,39.1,4683768,18.71,101923,40.22,4683773,4.67,102067,86,4683783,4.34,101945,87.73
79,4743812,18.92,101960,39.13,4743817,18.68,101927,40.23,4743822,4.75,102071,86.02,4743831,4.46,101942,88.07
80,4803860,18.92,101960,39.11,4803864,18.71,101931,40.24,4803869,4.77,102074,86.09,4803878,4.47,101949,88.15
81,4863907,18.93,101966,39.11,4863912,18.72,101933,39.72,4863918,4.73,102072,86.01,4863927,4.44,101937,88.51
82,4923956,18.93,101963,39.13,4923961,18.7,101938,40.23,4923965,4.7,102081,86.27,4923974,4.5,101951,88.57
83,4984003,18.92,101968,39.18,4984008,18.71,101936,40.26,4984013,4.56,102082,86,4984023,4.19,101952,87.99
84,5044051,18.91,101966,39.04,5044057,18.72,101939,39.81,5044061,4.62,102085,86.41,5044071,4.23,101952,87.71
85,5104099,18.91,101966,39.27,5104104,18.7,101935,40.24,5104109,4.75,102084,86.38,5104118,4.44,101953,88.41
86,5164147,18.91,101969,39.03,5164152,18.71,101932,39.89,5164157,4.74,102075,86.4,5164167,4.5,101951,88.28
87,5224196,18.92,101962,39.13,5224200,18.71,101931,40.19,5224205,4.65,102080,86.39,5224214,4.24,101941,87.85
88,5284243,18.91,101961,39.05,5284248,18.7,101933,40.25,5284253,4.6,102081,86.34,5284262,4.16,101947,87.67
89,5344291,18.92,101962,39.08,5344296,18.7,101935,40.26,5344301,4.53,102077,86.31,5344311,4.05,101950,87.75
90,5404339,18.9,101965,39.15,5404344,18.7,101926,40.21,5404349,4.42,102074,86.3,5404358,4,101950,87.84
91,5464387,18.92,101964,39.13,5464392,18.68,101930,40.27,5464397,4.49,102078,86.32,5464407,4.13,101951,88.49
92,5524435,18.91,101965,39.14,5524440,18.69,101934,40.45,5524445,4.46,102078,86.36,5524454,4.18,101945,88.59
93,5584483,18.9,101958,39.55,5584488,18.7,101933,40.26,5584493,4.38,102074,86.24,5584502,4.15,101945,88.96
94,5644531,18.9,101953,39.49,5644535,18.68,101930,40.25,5644540,4.36,102073,86.53,5644550,4.03,101941,88.87
95,5704579,18.9,101959,39.09,5704584,18.7,101929,40.09,5704589,4.32,102070,86.74,5704598,4.02,101946,88.79
96,5764627,18.9,101962,39.18,5764632,18.7,101932,40.28,5764636,4.44,102069,86.69,5764646,4.22,101946,89.88
97,5824674,18.9,101953,39.19,5824679,18.69,101928,40.05,5824685,4.33,102066,86.84,5824694,4.13,101939,89.38
